population,state,regional_division,state,article_title,revision_id,article_quality
12582032,Illinois,Midwest_East North Central,Illinois,"Edwardsville, Illinois",1171435536,C
12582032,Illinois,Midwest_East North Central,Illinois,"Effingham, Illinois",1175210800,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Elburn, Illinois",1180482350,C
12582032,Illinois,Midwest_East North Central,Illinois,"El Dara, Illinois",1166992938,C
12582032,Illinois,Midwest_East North Central,Illinois,"Eldorado, Illinois",1179337528,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Eldred, Illinois",1166993230,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elgin, Illinois",1179649289,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Elizabeth, Illinois",1166993408,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elizabethtown, Illinois",1134964046,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Elk Grove Village, Illinois",1176098287,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elkhart, Illinois",1166993681,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Elkville, Illinois",1134694385,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Elliott, Illinois",1166993938,C
12582032,Illinois,Midwest_East North Central,Illinois,"Ellis Grove, Illinois",1166993967,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Ellisville, Illinois",1166994066,C
12582032,Illinois,Midwest_East North Central,Illinois,"Ellsworth, Illinois",1166994133,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elmhurst, Illinois",1179075548,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elmwood, Illinois",1166273009,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elmwood Park, Illinois",1179646970,C
12582032,Illinois,Midwest_East North Central,Illinois,"El Paso, Illinois",1170175687,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elsah, Illinois",1165808824,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elvaston, Illinois",1166995008,C
12582032,Illinois,Midwest_East North Central,Illinois,"Elwood, Illinois",1176745591,C
12582032,Illinois,Midwest_East North Central,Illinois,"Emden, Illinois",1166995174,C
12582032,Illinois,Midwest_East North Central,Illinois,"Emington, Illinois",1166995291,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Energy, Illinois",1166995564,C
12582032,Illinois,Midwest_East North Central,Illinois,"Enfield, Illinois",1166995602,C
12582032,Illinois,Midwest_East North Central,Illinois,"Equality, Illinois",1172394671,C
12582032,Illinois,Midwest_East North Central,Illinois,"Erie, Illinois",1168804266,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Essex, Illinois",1166996378,C
12582032,Illinois,Midwest_East North Central,Illinois,"Eureka, Illinois",1165650897,C
12582032,Illinois,Midwest_East North Central,Illinois,"Evanston, Illinois",1179772354,B
12582032,Illinois,Midwest_East North Central,Illinois,"Evansville, Illinois",1166996863,C
12582032,Illinois,Midwest_East North Central,Illinois,"Evergreen Park, Illinois",1169516558,C
12582032,Illinois,Midwest_East North Central,Illinois,"Ewing, Illinois",1166997171,C
12582032,Illinois,Midwest_East North Central,Illinois,"Exeter, Illinois",1166997543,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fairbury, Illinois",1165746560,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fairfield, Illinois",1166804173,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fairmont City, Illinois",1166998080,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fairmount, Illinois",1166998117,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fairview, Illinois",1166998354,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fairview Heights, Illinois",1174030141,C
12582032,Illinois,Midwest_East North Central,Illinois,"Farina, Illinois",1166998851,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Farmer City, Illinois",1172813701,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Farmersville, Illinois",1166998964,C
12582032,Illinois,Midwest_East North Central,Illinois,"Farmington, Illinois",1165746761,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fayetteville, Illinois",1167014360,C
12582032,Illinois,Midwest_East North Central,Illinois,"Ferris, Illinois",1167014743,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fidelity, Illinois",1167014798,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fieldon, Illinois",1167014826,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fillmore, Illinois",1167014911,C
12582032,Illinois,Midwest_East North Central,Illinois,"Findlay, Illinois",1167014966,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fisher, Illinois",1167015090,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fithian, Illinois",1167015189,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Flanagan, Illinois",1149548031,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Flat Rock, Illinois",1171837674,C
12582032,Illinois,Midwest_East North Central,Illinois,"Flora, Illinois",1174913220,C
12582032,Illinois,Midwest_East North Central,Illinois,"Florence, Illinois",1167015718,C
12582032,Illinois,Midwest_East North Central,Illinois,"Flossmoor, Illinois",1169545510,C
12582032,Illinois,Midwest_East North Central,Illinois,"Foosland, Illinois",1176941886,C
12582032,Illinois,Midwest_East North Central,Illinois,"Ford Heights, Illinois",1176894077,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Forest City, Illinois",1167016189,C
12582032,Illinois,Midwest_East North Central,Illinois,"Forest Park, Illinois",1169545644,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Forest View, Illinois",1169545700,C
12582032,Illinois,Midwest_East North Central,Illinois,"Forrest, Illinois",1167016484,C
12582032,Illinois,Midwest_East North Central,Illinois,"Forreston, Illinois",1167016493,C
12582032,Illinois,Midwest_East North Central,Illinois,"Forsyth, Illinois",1169772486,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fox Lake, Illinois",1179645826,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Fox River Grove, Illinois",1173168014,B
12582032,Illinois,Midwest_East North Central,Illinois,"Frankfort, Illinois",1177443123,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Franklin, Illinois",1167017613,C
12582032,Illinois,Midwest_East North Central,Illinois,"Franklin Grove, Illinois",1167017325,C
12582032,Illinois,Midwest_East North Central,Illinois,"Franklin Park, Illinois",1180464320,C
12582032,Illinois,Midwest_East North Central,Illinois,"Freeburg, Illinois",1167017824,C
12582032,Illinois,Midwest_East North Central,Illinois,"Freeman Spur, Illinois",1167017912,C
12582032,Illinois,Midwest_East North Central,Illinois,"Freeport, Illinois",1175000932,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fulton, Illinois",1165747515,C
12582032,Illinois,Midwest_East North Central,Illinois,"Fults, Illinois",1145147934,C
12582032,Illinois,Midwest_East North Central,Illinois,"Galatia, Illinois",1167018935,C
12582032,Illinois,Midwest_East North Central,Illinois,"Galena, Illinois",1176729877,C
12582032,Illinois,Midwest_East North Central,Illinois,"Galesburg, Illinois",1178309898,C
12582032,Illinois,Midwest_East North Central,Illinois,"Galva, Illinois",1165747619,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gardner, Illinois",1178011733,C
12582032,Illinois,Midwest_East North Central,Illinois,"Garrett, Illinois",1172985237,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gays, Illinois",1167019946,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Geneseo, Illinois",1171547696,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Geneva, Illinois",1179077067,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Genoa, Illinois",1172670080,C
12582032,Illinois,Midwest_East North Central,Illinois,"Georgetown, Illinois",1165747855,C
12582032,Illinois,Midwest_East North Central,Illinois,"Germantown, Illinois",1167562243,C
12582032,Illinois,Midwest_East North Central,Illinois,"Germantown Hills, Illinois",1145566134,C
12582032,Illinois,Midwest_East North Central,Illinois,"German Valley, Illinois",1145326235,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Gibson City, Illinois",1165747925,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gifford, Illinois",1176822776,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gilberts, Illinois",1167020704,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gillespie, Illinois",1165747962,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gilman, Illinois",1165747993,C
12582032,Illinois,Midwest_East North Central,Illinois,"Girard, Illinois",1165748010,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Gladstone, Illinois",1167021126,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Glasford, Illinois",1178258966,C
12582032,Illinois,Midwest_East North Central,Illinois,"Glasgow, Illinois",1167021184,C
12582032,Illinois,Midwest_East North Central,Illinois,"Glen Carbon, Illinois",1173277184,C
12582032,Illinois,Midwest_East North Central,Illinois,"Glencoe, Illinois",1178852681,C
12582032,Illinois,Midwest_East North Central,Illinois,"Glendale Heights, Illinois",1177215192,C
12582032,Illinois,Midwest_East North Central,Illinois,"Glen Ellyn, Illinois",1179076005,C
12582032,Illinois,Midwest_East North Central,Illinois,"Glenview, Illinois",1170359044,B
12582032,Illinois,Midwest_East North Central,Illinois,"Glenwood, Illinois",1169694952,C
12582032,Illinois,Midwest_East North Central,Illinois,"Godfrey, Illinois",1167125122,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Godley, Illinois",1167125134,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Golconda, Illinois",1174813954,C
12582032,Illinois,Midwest_East North Central,Illinois,"Golden, Illinois",1162503689,C
12582032,Illinois,Midwest_East North Central,Illinois,"Golden Gate, Illinois",1167125260,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Golf, Illinois",1179643132,C
12582032,Illinois,Midwest_East North Central,Illinois,"Goodfield, Illinois",1167125541,C
12582032,Illinois,Midwest_East North Central,Illinois,"Good Hope, Illinois",1167125480,C
12582032,Illinois,Midwest_East North Central,Illinois,"Goreville, Illinois",1167125810,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gorham, Illinois",1167125823,C
12582032,Illinois,Midwest_East North Central,Illinois,"Grafton, Illinois",1165748337,C
12582032,Illinois,Midwest_East North Central,Illinois,"Grand Ridge, Illinois",1174159767,C
12582032,Illinois,Midwest_East North Central,Illinois,"Grand Tower, Illinois",1165748432,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Grandview, Illinois",1167126528,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Granite City, Illinois",1177828449,B
12582032,Illinois,Midwest_East North Central,Illinois,"Grantfork, Illinois",1167127057,C
12582032,Illinois,Midwest_East North Central,Illinois,"Grant Park, Illinois",1167126777,C
12582032,Illinois,Midwest_East North Central,Illinois,"Granville, Illinois",1109195160,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Grayslake, Illinois",1179645021,C
12582032,Illinois,Midwest_East North Central,Illinois,"Grayville, Illinois",1174122967,C
12582032,Illinois,Midwest_East North Central,Illinois,"Greenfield, Illinois",1165748692,C
12582032,Illinois,Midwest_East North Central,Illinois,"Green Oaks, Illinois",1167127768,C
12582032,Illinois,Midwest_East North Central,Illinois,"Greenup, Illinois",1175858121,C
12582032,Illinois,Midwest_East North Central,Illinois,"Green Valley, Illinois",1167127935,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Greenview, Illinois",1167128386,C
12582032,Illinois,Midwest_East North Central,Illinois,"Greenville, Illinois",1162678944,B
12582032,Illinois,Midwest_East North Central,Illinois,"Greenwood, Illinois",1167128573,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Gridley, Illinois",1175028850,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Griggsville, Illinois",1179748965,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gulfport, Illinois",1167129308,C
12582032,Illinois,Midwest_East North Central,Illinois,"Gurnee, Illinois",1179419641,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hainesville, Illinois",1167129993,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hamburg, Illinois",1163363914,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hamel, Illinois",1167130469,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hamilton, Illinois",1165749077,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hammond, Illinois",1175737153,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hampshire, Illinois",1167132199,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hampton, Illinois",1167132239,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Hanaford, Illinois",1167132285,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hanna City, Illinois",1173549160,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Hanover, Illinois",1169467947,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hanover Park, Illinois",1179648767,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hardin, Illinois",1167132861,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Harmon, Illinois",1167133180,C
12582032,Illinois,Midwest_East North Central,Illinois,"Harrisburg, Illinois",1178598053,FA
12582032,Illinois,Midwest_East North Central,Illinois,"Harristown, Illinois",1167133841,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Hartford, Illinois",1167133966,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Hartsburg, Illinois",1167134041,C
12582032,Illinois,Midwest_East North Central,Illinois,"Harvard, Illinois",1179600523,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Harvel, Illinois",1167134127,C
12582032,Illinois,Midwest_East North Central,Illinois,"Harvey, Illinois",1168386182,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Harwood Heights, Illinois",1169695120,C
12582032,Illinois,Midwest_East North Central,Illinois,"Havana, Illinois",1175767073,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hawthorn Woods, Illinois",1177363467,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Hazel Crest, Illinois",1179563246,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hebron, Illinois",1167135236,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hecker, Illinois",1145151570,C
12582032,Illinois,Midwest_East North Central,Illinois,"Henderson, Illinois",1167135739,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hennepin, Illinois",1167135816,C
12582032,Illinois,Midwest_East North Central,Illinois,"Henning, Illinois",1175269626,C
12582032,Illinois,Midwest_East North Central,Illinois,"Henry, Illinois",1165749759,C
12582032,Illinois,Midwest_East North Central,Illinois,"Herrick, Illinois",1167136282,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Herrin, Illinois",1165749828,C
12582032,Illinois,Midwest_East North Central,Illinois,"Herscher, Illinois",1167136302,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hettick, Illinois",1167136432,C
12582032,Illinois,Midwest_East North Central,Illinois,"Heyworth, Illinois",1167136496,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hickory Hills, Illinois",1180017921,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hidalgo, Illinois",1167136794,C
12582032,Illinois,Midwest_East North Central,Illinois,"Highland, Illinois",1176177302,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Highland Park, Illinois",1179596701,C
12582032,Illinois,Midwest_East North Central,Illinois,"Highwood, Illinois",1179596778,C
12582032,Illinois,Midwest_East North Central,Illinois,"Hillcrest, Illinois",1167153412,Start
12582032,Illinois,Midwest_East North Central,Illinois,"Hillsboro, Illinois",1167938575,GA
12582032,Illinois,Midwest_East North Central,Illinois,"Hillsdale, Illinois",1167153656,Start
